ZipCode,Area
85630,474025278
85631,303148033
85632,2162555657
85633,780053621
85634,7443449977
85635,185415562
85637,312574791
85638,839105757
85640,19117879
85641,1200228274
85643,5389115811
85645,525813381
85646,333355533
85648,407803462
85650,108112676
85653,906355504
85654,159313
85658,579825008
85701,3755047
85704,46418991
85705,35476101
85706,32447024
85707,11745387
85708,3723393
85710,31278396
85711,22147923
85712,17739340
85713,61405948
85714,17045533
85715,17347125
85716,18265337
85718,98680091
85719,21201347
85723,332731
85724,103874
85726,121584
85730,120184894
85735,493717523
85736,913224650
85737,62687499
85739,483040816
85741,26298296
85742,74594006
85743,249907154
85745,174689495
85746,197672993
85747,152311837
85748,30645411
85749,155676826
85750,51725211
85755,87209603
85756,175852722
85757,66556194
85901,675860936
85911,1648764246
85912,107987841
85920,276871993
85922,1012428888
85923,162571829
85924,2030388893
85925,76394099
85926,17793390
85927,338850752
85928,736866139
85929,157706615
85930,485579569
85931,778668299
85932,339663752
85933,238463121
85934,151879639
85935,125399267
85936,2581610721
85937,796179397
85938,958622524
85939,144741581
85940,212940235
85941,2163946223
85942,144894711
86001,2300553274
86003,55328841
86004,1975839947
86011,1756314
86015,14103923
86016,276697554
86017,359392718
86018,259722472
86020,2994301216
86021,68970986
86022,1452116576
86023,705658825
86024,1369504781
86025,1866774289
86028,454256281
86029,156452262
86030,610491754
86031,1160062264
86032,521448182
86033,3059885812
86034,1284914024
86035,1884105600
86036,2584874663
86038,138543958
86039,761981507
86040,1982552117
86042,183395811
86043,270753602
86044,2624078035
86045,3561585368
86046,3785024522
86047,4450233408
86052,2617619360
86053,1894724212
86054,1081455732
86301,81840281
86303,346352473
86305,3243035159
86313,293740
86314,187032556
86315,157580010
86320,2412992821
86321,762185419
86322,1000952064
86323,367100023
86324,433386686
86325,155583136
86326,140175039
86327,518275692
86329,95805063
86331,112659701
86332,1265203148
86333,1277560674
86334,588629522
86335,480082011
86336,584627143
86337,3147343373
86338,719734880
86343,265635659
86351,103534741
86401,2876967773
86403,43928635
86404,453926223
86406,651429532
86409,920023865
86411,1078780131
86413,1859475465
86426,94781643
86429,223436982
86431,149714959
86432,8370433565
86433,439049953
86434,2028813903
86435,3231333331
86436,309412794
86437,178828003
86438,3444738192
86440,297720504
86441,1331998274
86442,100014545
86443,1352942292
86444,1337164240
86445,765019731
86502,1822653521
86503,2156483588
86504,836611413
86505,2679919058
86506,441154866
86507,575778567
86508,180448470
86510,1919091428
86511,955056106
86512,1493070268
86514,2118975933
86515,284970144
86520,645298001
86535,704133079
86538,529399807
86540,627420786
86544,638938057
86545,846595276
86547,337840061
86556,626593812
87001,312530256
87002,893634921
87004,149433075
87005,77189189
87006,150137422
87007,62011573
87008,73297270
87010,423220560
87011,1183689313
87012,245747220
87013,4817328049
87014,573658524
87015,389527409
87016,1975012390
87017,435431979
87018,312612031
87020,2671779185
87021,20102262
87022,5503148
87023,8570539
87024,224666123
87025,897382751
87026,1310336305
87027,92319928
87028,178573947
87029,833185719
87031,1318043820
87032,41191246
87034,2243557019
87035,568386959
87036,2565746105
87037,720686330
87038,66570858
87040,46353631
87041,365728088
87042,11740371
87043,221722008
87044,36526574
87045,413484419
87046,157652058
87047,344058469
87048,28603288
87049,164654240
87051,163202942
87052,101862418
87053,745907030
87056,1264560353
87059,368711411
87061,341083015
87062,334683538
87063,844773601
87064,403685919
87068,240164342
87070,68853943
87072,57286057
87083,3436662
87102,16982158
87104,11919352
87105,249223809
87106,27422241
87107,38700484
87108,15224438
87109,26382802
87110,22370995
87111,56375739
87112,21077010
87113,23485191
87114,56631838
87116,8460141
87117,50733899
87120,101077082
87121,665053475
87122,69168675
87123,90088201
87124,182373709
87144,230821909
87301,213699798
87305,592379437
87310,474035151
87311,501797467
87312,129374059
87313,2474760856
87315,1537532078
87316,321405500
87317,60505999
87319,437682539
87320,213376435
87321,1583308916
87322,4800642
87323,753052141
87325,1463876002
87326,444325944
87327,1493237223
87328,492077391
87347,90389703
87357,175199568
87364,399582202
87375,248033073
87401,340478382
87402,30103233
87410,699411102
87412,1305596508
87413,1669082996
87415,29333912
87416,255784410
87417,31398118
87418,158287779
87419,796240103
87420,1396566144
87421,109968298
87455,899234926
87461,788332112
87499,643192517
87501,206915630
87505,179503651
87506,512732503
87507,215750916
87508,382646491
87510,1112058218
87511,143433584
87512,536869073
87513,86118883
87514,45483808
87515,344863757
87516,139343857
87517,203625602
87518,232548951
87519,59152426
87520,673540246
87521,255299972
87522,405009442
87523,18705674
87524,309482386
87525,55126595
87527,93600519
87528,1992383180
87529,65729549
87530,365787539
87531,92992657
87532,295729560
87533,53638
87535,166499361
87537,154473841
87538,201654869
87539,201428739
87540,219833300
87543,52008249
87544,144638888
87548,87233544
87549,244614454
87551,104658463
87552,382999717
87553,52966803
87554,120410277
87556,532701451
87557,261973941
87558,328434587
87560,1221720842
87562,150113902
87564,64168684
87565,125225656
87566,54629605
87567,8396936
87569,204810697
87571,393622702
87573,330084750
87574,7769631
87575,1533572053
87577,1005063353
87578,113369133
87579,320803620
87580,61044173
87581,339315392
87582,49065808
87583,75157035
87701,4180044834
87710,402862142
87711,636673230
87712,175602206
87713,182516218
87714,1075471633
87715,111614324
87718,247769901
87722,226940325
87723,51473622
87724,14390073
87728,355826792
87729,250847266
87730,582642054
87731,226019085
87732,395529917
87733,1061092201
87734,381783031
87735,89530216
87736,66961823
87740,3127986071
87742,340524637
87743,1439312807
87745,347635397
87746,1193753935
87747,1889151025
87749,129821769
87750,26385656
87752,2262766834
87753,450113678
87801,369868021
87820,409061916
87821,4656750281
87823,155790795
87824,359395884
87825,6899779322
87827,1539544357
87828,5139414
87829,4546037724
87830,2143228516
87831,34335937
87832,3259560679
87901,2214809300
87930,379470759
87931,302609317
87933,3191605
87935,93962112
87936,31620175
87937,465028885
87939,335889461
87940,168079647
87941,20607189
87942,383470638
87943,2859529850
88001,29428951
88002,465331474
88003,857053
88004,100654252
88005,127810205
88007,964727027
88008,127318541
88009,647110155
88011,379384120
88012,943435217
88020,3029722703
88021,2067650022
88022,30359434
88023,18360516
88024,1921838
88025,552896043
88026,13256416
88027,192094569
88028,338778788
88029,464818490
88030,6671416334
88032,443317
88033,214413151
88034,239102268
88038,1000619577
88039,2090700977
88040,2912397617
88041,1160587099
88042,1404188414
88043,167369858
88044,307117407
88045,2898409830
88046,6184492
88047,18886372
88048,50857202
88049,484222508
88051,836985182
88052,2638788
88053,28004395
88055,795087851
88056,336914196
88061,3707135130
88063,30802722
88065,3673259
88072,63303431
88081,1026353052
88101,1382564522
88103,11357632
88112,436778622
88113,199419172
88114,452412851
88115,4201306
88116,3662143490
88118,465454005
88119,4495987362
88120,792901680
88121,642330300
88124,2194463452
88125,836111509
88126,132012804
88130,1632842669
88132,532512137
88134,683170027
88135,440601718
88136,865568957
88201,5941776710
88203,3829449635
88210,3334422023
88220,5315193774
88230,640284033
88231,950839541
88232,487596689
88240,1619841458
88242,143467182
88250,1784264228
88252,2291055951
88253,492566784
88254,147115248
88255,17250596
88256,1280295317
88260,1961163854
88262,175286634
88263,268352393
88264,305117664
88265,199804852
88267,2487692668
88268,418266
88301,2277475966
88310,1107650437
88311,6344741
88312,250299613
88314,121932753
88316,2769640189
88317,611381279
88318,3365230877
88321,2219052773
88323,301788
88324,100430232
88325,263157368
88330,3572590
88336,322003668
88337,103849085
88338,261247499
88339,1164711410
88340,1861540707
88341,257701658
88342,15114029
88343,681285459
88344,1723433157
88345,85555056
88346,155197966
88347,99540730
88348,26458096
88349,78515816
88350,368030724
88351,1714594170
88352,1277973001
88353,1798770115
88354,316427922
88355,45391
88401,2789324658
88410,1412859269
88411,710361848
88414,11670400
88415,3126432777
88416,193382218
88417,333506226
88418,1316985301
88419,2385350343
88421,485498549
88422,625662056
88424,2218403227
88426,1835219857
88427,532996610
88430,951555126
88431,543136202
88434,969933252
88435,4732868506
88436,342699414
89001,5373094566
89002,22608039
89003,809340420
89004,113521639
89005,359496025
89007,862028868
89008,5630052384
89010,1049132308
89011,44036803
89012,28427646
89013,2245052203
89014,19631725
89015,97106365
89017,1101277368
89018,145446645
89019,1235849127
89020,894813400
89021,105845460
89022,447429758
89025,1687122564
89026,69212986
89027,77376439
89029,247752272
89030,24235952
89031,24632957
89032,26560249
89039,213584516
89040,1602949281
89042,368070850
89043,4502505922
89044,81260253
89045,3102691923
89046,2291800859
89047,14116706
89048,198795042
89049,4520787059
89052,134472674
89054,12980268
89060,1198088398
89061,188346815
89074,23248043
89081,19448281
89084,28312067
89085,1340545
89086,17587708
89101,13863521
89102,13875196
89103,17340746
89104,14706763
89106,13709882
89107,14156809
89108,23273170
89109,11481186
89110,28782115
89113,28858530
89115,64782038
89117,23732337
89118,27409080
89119,33487365
89120,18038716
89121,23822443
89122,23510250
89123,27602272
89124,3529116407
89128,15535830
89129,25915606
89130,19801355
89131,41524750
89134,17167455
89135,118079022
89138,10895598
89139,27418912
89141,27684272
89142,12338843
89143,8864942
89144,10166081
89145,11942971
89146,12411418
89147,19227223
89148,31901228
89149,31087031
89156,84041812
89161,49591319
89166,500294062
89169,8811101
89178,49497825
89179,308602532
89183,18154277
89191,17427671
89301,5069084853
89310,7744930945
89311,550981682
89314,429081277
89316,3997986796
89317,246248317
89318,73778170
89319,27374403
89402,409719
89403,522340512
89404,599672748
89405,1146218210
89406,4088805241
89408,402157056
89409,1140977831
89410,455020004
89411,58897332
89412,7603146440
89413,42344114
89414,2289191315
89415,829907443
89418,703561542
89419,1194762170
89420,79628564
89421,2164585047
89422,1141962975
89423,180040518
89424,649593290
89425,1842110682
89426,828424712
89427,635872583
89428,3179021
89429,451426094
89430,102154352
89431,25061247
89433,40217746
89434,78186114
89436,106846438
89438,124280563
89439,38064206
89440,37448148
89441,107495036
89442,413785846
89444,775422163
89445,10134883468
89446,12053800
89447,1977460543
89448,32727432
89449,26253585
89450,76478
89451,68030415
89460,141587443
89501,1641357
89502,57804339
89503,16965950
89506,250149275
89508,418204464
89509,23270963
89510,3157810404
89511,386049591
89512,16381284
89519,20375929
89521,199487771
89523,49127838
89701,87265840
89702,486977
89703,65780206
89704,221429732
89705,113361012
89706,82199083
89801,4525434347
89815,1634886013
89820,5614429735
89821,956403293
89822,1495390958
89823,984749100
89825,109032017
89826,228095562
89828,337630293
89830,2026444295
89831,543629335
89832,346153555
89833,1306386644
89834,2341585591
89835,6605342713
89883,776098328
90001,9071361
90002,7930685
90003,9198045
90004,7894533
90005,2807559
90006,4972248
90007,6387018
90008,9581974
90010,1184445
90011,11100953
90012,8528623
90013,1773762
90014,733437
90015,4430188
90016,9402209
90017,1881077
90018,7500313
90019,10080662
90020,2927480
90021,5435244
90022,11357617
90023,11030884
90024,7608226
90025,6659051
90026,11163835
90027,21671926
90028,3947880
90029,3526895
90031,9148978
90032,12375736
90033,8535582
90034,8085207
90035,5330221
90036,6401943
90037,7351184
90038,4060536
90039,10278733
90040,14457577
90041,9383338
90042,12111674
90043,10708405
90044,13303825
90045,27779824
90046,14974008
90047,12252335
90048,4882696
90049,38906432
90056,4090954
90057,2327917
90058,15633185
90059,8624370
90061,6896569
90062,5008337
90063,8476100
90064,10363493
90065,13674178
90066,12890748
90067,849895
90068,20202252
90069,5475785
90071,319155
90073,877374
90077,19335985
90079,25585
90089,742759
90090,599380
90094,1582611
90095,1023532
90201,15670274
90210,26383345
90211,1813980
90212,2474163
90220,17992443
90221,14074957
90222,6692763
90230,11785759
90232,5490049
90240,7808527
90241,12929196
90242,11845530
90245,15142094
90247,9734119
90248,12398396
90249,7792536
90250,17375880
90254,5238068
90255,9638256
90260,6990335
90262,12703572
90263,585126
90265,298041072
90266,12096152
90270,3346384
90272,60557886
90274,33634809
90275,43402847
90277,12782878
90278,9333177
90280,19222788
90290,51959503
90291,7335173
90292,8131830
90293,11404980
90301,6416784
90302,4906274
90303,5792330
90304,4057527
90305,6023139
90401,2638544
90402,5516813
90403,3944526
90404,5159382
90405,7310832
90501,14667670
90502,5821657
90503,13743973
90504,11571976
90505,15037766
90506,413613
90601,30029820
90602,9617306
90603,8477125
90604,11047533
90605,14661596
90606,10016709
90620,16576765
90621,10780383
90623,4756785
90630,15888670
90631,36033857
90638,20461944
90640,22094920
90650,25505135
90660,21340652
90670,22021330
90680,6981102
90701,4221723
90703,23079381
90704,761699295
90706,15958140
90710,6108785
90712,11154953
90713,8790089
90715,4515519
90716,2438597
90717,5128003
90720,16038389
90723,12342618
90731,40481090
90732,9860855
90740,24694586
90742,1393417
90743,1342517
90744,24557568
90745,21679787
90746,15171473
90747,16629
90755,5649139
90802,38701229
90803,21221353
90804,5479891
90805,19514231
90806,9190890
90807,15222343
90808,18038020
90810,17878021
90813,8552763
90814,3508606
90815,18914334
90822,420836
90831,107540
91001,21464006
91006,16706561
91007,14408571
91008,5246221
91010,18347724
91011,30752656
91016,22207472
91020,1948563
91024,7658515
91030,8864971
91040,21257816
91042,129350937
91046,25915
91101,3430898
91103,14054866
91104,9861048
91105,9620106
91106,7646195
91107,21488003
91108,9892254
91201,6143646
91202,5329901
