"","population","latitude","longitude"
"62045","647","39.2641939","-90.6901369"
"62046","713","38.889834","-89.8461708"
"62047","1555","39.1227437","-90.6261989"
"62048","1459","38.8013565","-90.0917136"
"62049","8470","39.1317169","-89.4813823"
"62050","473","39.4400166","-90.5447203"
"62051","950","39.2016496","-89.4032753"
"62052","13002","39.1105713","-90.3212166"
"62053","650","39.3192542","-90.6654198"
"62054","872","39.2043425","-90.3394267"
"62056","8930","39.1794565","-89.6719703"
"62058","843","38.9711181","-89.7695707"
"62059","746","38.6564885","-90.1650458"
"62060","4847","38.6819061","-90.1424287"
"62061","1718","38.789567","-89.7790925"
"62062","7658","38.7259312","-89.9613146"
"62063","1214","39.1984222","-90.1497635"
"62065","97","39.2260895","-90.6327074"
"62067","2401","38.9296018","-89.9820533"
"62069","3313","39.089106","-89.7392977"
"62070","37","39.2968978","-90.7324927"
"62074","1087","38.9549999","-89.6897424"
"62075","3458","39.3022619","-89.2962449"
"62076","135","39.3433721","-89.2191357"
"62077","347","39.0291852","-89.5224476"
"62078","119","39.47863","-90.4860791"
"62079","256","39.1104995","-90.1438494"
"62080","2508","39.1379077","-89.1042196"
"62081","298","39.2649269","-90.2249999"
"62082","3109","39.4899891","-90.3175079"
"62083","295","39.3544507","-89.2014319"
"62084","1606","38.8383683","-90.0636682"
"62085","209","39.0818937","-89.8044996"
"62086","1437","38.9807705","-89.5798372"
"62087","2087","38.8170144","-90.0654879"
"62088","6960","39.0124304","-89.7998164"
"62089","489","39.1295851","-89.4951405"
"62090","1189","38.6703563","-90.1696303"
"62091","337","39.0562458","-89.6105673"
"62092","2979","39.4185715","-90.4312262"
"62093","435","39.0663612","-89.8539221"
"62094","1152","39.2455494","-89.3498698"
"62095","11237","38.8613432","-90.0690023"
"62097","2828","38.9366562","-89.8526274"
"62098","91","39.3860985","-90.3046222"
"62201","7547","38.6444047","-90.1400156"
"62203","8209","38.5999547","-90.0773375"
"62204","7960","38.6337453","-90.0901664"
"62205","9329","38.6097568","-90.1228027"
"62206","16509","38.572342","-90.1666521"
"62207","8750","38.5824659","-90.1232466"
"62208","17376","38.5950794","-90.0051376"
"62214","1229","38.3764082","-89.6036288"
"62215","1872","38.5083108","-89.6088269"
"62216","2526","38.6186173","-89.6017877"
"62217","807","38.1756682","-89.8535071"
"62218","1481","38.5221909","-89.4737884"
"62219","1009","38.605786","-89.4318988"
"62220","20504","38.478277","-89.9980322"
"62221","27858","38.5121111","-89.9052893"
"62223","17560","38.5359568","-90.0594567"
"62225","5381","38.5429641","-89.852114"
"62226","29744","38.5351244","-89.9995877"
"62230","6194","38.6350809","-89.5310139"
"62231","7589","38.6122582","-89.3193375"
"62232","7260","38.6314998","-89.9999281"
"62233","10037","37.9422523","-89.788551"
"62234","33430","38.683215","-89.9820579"
"62236","12562","38.436908","-90.2166058"
"62237","2659","38.1867205","-89.5684701"
"62238","696","38.0385559","-89.532296"
"62239","4954","38.5351765","-90.1614714"
"62240","1966","38.5018574","-90.1765566"
"62241","1061","38.0112906","-89.8936735"
"62242","1526","38.0981531","-89.9468709"
"62243","5910","38.420129","-89.8894875"
"62244","1156","38.1956926","-90.1987755"
"62245","1794","38.5453386","-89.5628156"
"62246","10355","38.8903641","-89.4274969"
"62248","320","38.303038","-89.9963995"
"62249","15971","38.7545559","-89.6672784"
"62250","504","38.5407953","-89.2661097"
"62253","696","38.7777306","-89.300082"
"62254","6089","38.6090416","-89.8232477"
"62255","1001","38.3132038","-89.7831206"
"62257","3214","38.2848736","-89.7287087"
"62258","9199","38.4608969","-89.7820813"
"62260","7290","38.4606529","-90.1007005"
"62261","152","37.9975787","-90.0003941"
"62262","1810","38.9406777","-89.2827147"
"62263","5387","38.3264389","-89.410588"
"62264","3338","38.3188034","-89.9035331"
"62265","4353","38.4997636","-89.6734069"
"62266","254","38.4866854","-89.6770685"
"62268","738","38.2756713","-89.5302128"
"62269","31348","38.6000689","-89.9154791"
"62271","2077","38.4501272","-89.5191277"
"62272","1674","37.9866641","-89.5979161"
"62273","426","38.7867954","-89.5838563"
"62274","8410","38.1000303","-89.4139729"
"62275","3621","38.8098683","-89.5511483"
"62277","1314","38.0971096","-90.1123113"
"62278","6690","38.2075266","-89.9925976"
"62279","69","38.1508586","-90.1357776"
"62280","444","37.846636","-89.6479875"
"62281","2155","38.7069007","-89.7793383"
"62282","471","38.3630672","-89.7181038"
"62284","636","38.8812647","-89.3139884"
"62285","4484","38.3897523","-90.0103012"
"62286","6008","38.1185902","-89.7158237"
"62288","2918","37.9885917","-89.6872619"
"62289","350","38.5969107","-89.7514719"
"62292","947","38.2113131","-89.676629"
"62293","4748","38.6192673","-89.697198"
"62294","14367","38.7023916","-89.8684916"
"62295","1599","38.2838776","-90.3236623"
"62297","452","38.0521215","-89.8063319"
"62298","16609","38.3118314","-90.1498482"
"62301","33758","39.9311379","-91.3856953"
"62305","18052","39.9282055","-91.3438252"
"62311","860","40.2098469","-90.9308916"
"62312","2162","39.7073534","-91.0242372"
"62313","389","40.3177262","-91.2282886"
"62314","611","39.7679878","-90.8916977"
"62316","660","40.2354743","-91.0530249"
"62319","264","40.1524815","-90.7312841"
"62320","2185","40.0303775","-91.0828189"
"62321","4091","40.4114281","-91.1055508"
"62323","290","39.7975677","-90.6873947"
"62324","1361","39.9982774","-90.9663278"
"62325","403","40.0456243","-91.162046"
"62326","2478","40.4167364","-90.8090949"
"62330","1769","40.5714375","-91.1257843"
"62334","172","40.3888463","-91.2336439"
"62336","47","40.4680655","-91.1713846"
"62338","1473","39.9879738","-91.2380469"
"62339","874","40.1285678","-91.0381832"
"62340","1715","39.7347703","-90.7282449"
"62341","3610","40.4266109","-91.2957382"
"62343","712","39.6978691","-91.2458688"
"62344","138","40.168894","-90.8311006"
"62345","357","39.704319","-91.1273251"
"62346","178","40.1506242","-90.9512571"
"62347","2282","39.8700934","-91.0889547"
"62348","170","40.1875568","-91.3673216"
"62349","636","40.1703909","-91.1901056"
"62351","1856","40.1136081","-91.2688668"
"62352","271","39.5645473","-90.6501162"
"62353","5637","39.9677443","-90.7563546"
"62354","1684","40.5263405","-91.3375912"
"62355","820","39.4122449","-90.778624"
"62356","571","39.5896801","-91.0766717"
"62357","245","39.6880712","-90.8672262"
"62358","752","40.5875846","-91.2534697"
"62359","166","40.0338795","-91.2014548"
"62360","1656","39.8162626","-91.2634323"
"62361","539","39.480283","-90.6454675"
"62362","399","39.7823283","-90.7471266"
"62363","6353","39.5904956","-90.7696653"
"62365","647","39.7964029","-91.1651242"
"62366","1408","39.4720858","-90.9018208"
"62367","1345","40.2993121","-90.8742641"
"62370","520","39.5172927","-91.0072281"
"62373","300","40.2418785","-91.339323"
"62374","298","40.4089239","-90.9120635"
"62375","369","40.0063425","-90.8685201"
"62376","1198","40.1205484","-91.4348909"
"62378","896","39.905859","-90.6347839"
"62379","2049","40.2834966","-91.4033552"
"62380","401","40.2382301","-91.1909006"
"62401","19096","39.1187222","-88.5623852"
"62410","985","38.5387999","-87.7332132"
"62411","4430","39.0712645","-88.7336486"
"62413","421","39.1387993","-87.837748"
"62414","1886","39.1744131","-88.8263556"
"62417","3064","38.707439","-87.7663792"
"62418","2133","39.0222531","-88.9739166"
"62419","410","38.6107361","-87.9896722"
"62420","4759","39.2870326","-87.9985454"
"62421","778","38.7535298","-87.9435298"
"62422","1156","39.2387957","-88.8832472"
"62423","724","39.4626875","-87.5798902"
"62424","2092","38.9911593","-88.420192"
"62425","649","38.8300942","-88.0921985"
"62426","1085","38.8923025","-88.6640281"
"62427","1702","38.8731275","-87.6498645"
"62428","3104","39.2626539","-88.1367128"
"62431","1232","39.2281702","-88.9887444"
"62432","571","39.1354725","-88.1398235"
"62433","998","39.1067423","-87.7157555"
"62434","330","38.8421858","-88.3216089"
"62436","562","39.1798636","-88.2525562"
"62438","433","39.3211138","-88.8692273"
"62439","7536","38.7440615","-87.6396992"
"62440","1316","39.3954911","-88.2678837"
"62441","7395","39.3976195","-87.6976124"
"62442","2421","39.3116232","-87.8583797"
"62443","1623","38.9543278","-88.6270677"
"62444","387","39.2765438","-88.7392999"
"62445","907","39.1691556","-88.3213484"
"62446","414","38.5029519","-88.2132915"
"62447","3404","39.3147461","-88.4482751"
"62448","5834","38.9683561","-88.1791813"
"62449","3175","39.0062228","-87.9143519"
"62450","12218","38.7131818","-88.0891826"
"62451","2156","38.9711774","-87.6111209"
"62452","400","38.5898845","-88.0151565"
"62454","11467","38.9996649","-87.7558523"
"62458","2228","39.0247797","-88.851563"
"62459","243","38.9300218","-88.0277845"
"62460","1231","38.6017268","-87.7175053"
"62461","854","39.1968774","-88.6832341"
"62462","1149","39.2369907","-88.4606315"
"62463","1294","39.2766479","-88.6053746"
"62465","858","39.3493899","-88.6404632"
"62466","4848","38.7284107","-87.8526312"
"62467","3741","39.131186","-88.435002"
"62468","2564","39.2769456","-88.2703089"
"62469","419","39.3512362","-88.3338275"
"62471","10233","38.9461675","-89.1301299"
"62473","1422","39.0215701","-88.5677896"
"62474","848","39.4236108","-88.000675"
"62475","387","38.8899007","-88.0469205"
"62476","1734","38.5351119","-88.0069821"
"62477","946","39.2335525","-87.6434381"
"62478","398","39.1799716","-87.7436164"
"62479","820","39.0370413","-88.3068974"
"62480","787","38.9973916","-87.9995749"
"62481","386","39.127228","-88.0220124"
"62501","2661","39.941961","-88.8053574"
"62510","1669","39.5306647","-89.0289158"
"62512","500","40.1471358","-89.2091585"
"62513","1766","39.7219843","-89.1508111"
"62514","252","39.7624407","-89.0506907"
"62515","961","39.8604162","-89.3782806"
"62517","226","39.5916534","-89.425262"
"62518","457","40.054193","-89.1914092"
"62519","94","39.9287955","-89.3953203"
"62520","1529","39.8180549","-89.455965"
"62521","35851","39.8170702","-88.9263172"
"62522","16630","39.8275833","-89.0477997"
"62523","1237","39.8440964","-88.9522164"
"62526","34075","39.9019367","-88.9894748"
"62530","1532","39.560286","-89.6751228"
"62531","1792","39.6743778","-89.3775602"
"62532","105","39.7633547","-88.9893216"
"62533","973","39.4469357","-89.615992"
"62534","1130","39.529684","-88.8005943"
"62535","3534","39.9247572","-88.9690779"
"62536","912","39.6290764","-89.6523279"
"62537","92","39.8532671","-89.0947596"
"62538","378","39.3564116","-89.5199147"
"62539","1358","39.8660302","-89.2512914"
"62540","1492","39.5839571","-89.4174928"
"62541","57","39.9653664","-89.3551459"
"62543","540","39.971422","-89.1522329"
"62544","1776","39.7064125","-88.9678398"
"62545","1246","39.7567171","-89.3883037"
"62546","1630","39.4314545","-89.445923"
"62547","804","39.7704818","-89.2422532"
"62548","2258","39.981254","-89.2835389"
"62549","6269","39.7710292","-88.8671546"
"62550","2869","39.6178757","-88.9896279"
"62551","837","39.8553745","-89.1589269"
"62553","437","39.2662667","-89.107186"
"62554","1563","39.9444779","-88.882262"
"62555","540","39.4629801","-89.2104664"
"62556","422","39.4749743","-89.375213"
"62557","7607","39.3968693","-89.1045336"
"62558","3590","39.5867121","-89.5498529"
"62560","1508","39.2986305","-89.6028185"
"62561","5315","39.8638948","-89.5019125"
"62563","5686","39.7192641","-89.4962527"
"62565","7538","39.4117771","-88.8040953"
"62567","1154","39.645213","-89.1898502"
"62568","16355","39.5610044","-89.2891582"
"62570","512","39.5885808","-89.4480037"
"62571","1532","39.3810084","-88.9602247"
"62572","666","39.3609369","-89.7015237"
"62573","1513","39.9454094","-89.0741333"
"62601","434","39.7490943","-90.0392549"
"62610","199","39.558844","-90.4348585"
"62611","1067","39.8841158","-90.3981775"
"62612","1915","39.8960479","-90.0631581"
"62613","3872","39.9974322","-89.6659407"
"62615","5748","39.5850614","-89.7573809"
"62617","762","40.1568224","-90.1698898"
"62618","7955","39.9825978","-90.4020493"
"62621","1171","39.7267201","-90.5205803"
"62622","49","39.9781774","-90.3534486"
"62624","546","40.1565688","-90.3637316"
"62625","855","39.9100734","-89.6877077"
"62626","8354","39.2828018","-89.8839389"
"62627","992","40.0591276","-90.1110768"
"62628","896","39.7794632","-90.4031976"
"62629","12949","39.6797778","-89.7118329"
"62630","532","39.2551169","-90.0911108"
"62631","262","39.8274174","-90.354199"
"62633","647","40.2249788","-89.866296"
"62634","821","40.0117994","-89.4545336"
"62635","738","40.2967109","-89.4714534"
"62638","1337","39.6093013","-90.0812363"
"62639","316","40.0376697","-90.4860119"
"62640","3756","39.4282595","-89.8049936"
"62642","1440","40.09275","-89.7240171"
"62643","526","40.2429937","-89.4517033"
"62644","5385","40.2879428","-90.0545379"
"62649","488","39.3575277","-90.070237"
"62650","26992","39.7345417","-90.2230473"
"62655","568","40.1699312","-89.9865366"
"62656","20405","40.139942","-89.3716472"
"62661","1213","39.6680139","-89.8269883"
"62663","292","39.5405511","-90.3287588"
"62664","3042","40.2125623","-89.7241439"
"62665","1629","39.8169494","-90.529555"
"62666","616","40.0861109","-89.5438745"
"62667","464","39.4877653","-89.9922972"
"62668","1512","39.5723562","-90.2341634"
"62670","2997","39.7429112","-89.8917202"
"62671","572","40.1728804","-89.558457"
"62672","244","39.3980089","-89.8044547"
"62673","530","40.0855413","-89.9786924"
"62674","1454","39.4416512","-90.0285061"
"62675","6154","40.0360289","-89.8479205"
"62677","2562","39.8505883","-89.8830317"
"62681","5602","40.135355","-90.5505624"
"62682","907","40.2987254","-89.6309709"
"62684","5111","39.9094226","-89.5871605"
"62685","2097","39.1398831","-90.0027656"
"62688","761","39.9459727","-89.9230958"
"62689","518","39.5336714","-89.7618521"
"62690","4120","39.5059122","-89.7628087"
"62691","2426","39.9582568","-90.2104279"
"62692","2093","39.5835201","-89.9391375"
"62693","1638","39.9580475","-89.5161722"
"62694","3192","39.6227804","-90.4771178"
"62695","296","39.6270884","-90.2236496"
"62701","1152","39.8006975","-89.6488007"
"62702","37281","39.8241373","-89.6419266"
"62703","30333","39.7624492","-89.629884"
"62704","39831","39.7734983","-89.68384"
"62707","7648","39.8549323","-89.6503892"
"62711","15347","39.7654663","-89.7293261"
"62712","10302","39.7538136","-89.5797008"
"62801","22415","38.5128629","-89.1418366"
"62803","1014","38.4533365","-89.2950293"
"62806","3412","38.3820525","-88.077254"
"62807","961","38.744774","-88.9406753"
"62808","1457","38.3061797","-89.1886989"
"62809","142","38.2707454","-88.2946635"
"62810","1089","38.2012761","-88.7523179"
"62811","310","38.3829701","-87.9055861"
"62812","11265","37.9973403","-88.9160346"
"62814","2124","38.378397","-88.7319153"
"62815","416","38.4583525","-87.9664399"
"62816","1306","38.1897649","-88.9229222"
"62817","557","37.9544744","-88.4761073"
"62818","330","38.3832782","-87.9653462"
"62819","448","37.9773113","-89.0165863"
"62820","162","38.2424017","-88.2374454"
"62821","7657","38.071022","-88.129673"
"62822","2574","37.9775391","-89.0564515"
"62823","1691","38.5307738","-88.4425138"
"62824","1761","38.6694525","-88.3416689"
"62825","203","37.9988869","-89.0686591"
"62827","1245","38.1727903","-88.0478995"
"62828","1426","38.1945372","-88.6016212"
"62829","72","37.9735584","-88.4895402"
"62830","1392","38.4434093","-88.9676322"
"62831","573","38.2349694","-89.2227318"
"62832","9208","38.0118216","-89.2489104"
"62833","383","38.361723","-88.1641773"
"62835","1152","38.1060479","-88.3216381"
"62836","801","38.0945688","-88.8054552"
"62837","8867","38.3604058","-88.3528556"
"62838","1497","38.8737378","-88.7513885"
"62839","6718","38.6658042","-88.5009051"
"62841","98","37.8592615","-89.0001738"
"62842","835","38.4676725","-88.3710438"
"62843","100","38.38221","-88.1990605"
"62844","2083","38.2627291","-88.0434675"
"62846","2631","38.1452058","-88.8668525"
"62848","636","38.4353969","-89.1665276"
"62849","2205","38.58494","-88.7736975"
"62850","381","38.4947273","-88.5948196"
"62851","329","38.4275956","-88.6599786"
"62852","160","38.3502234","-87.866785"
"62853","1034","38.5161074","-88.9121926"
"62854","1776","38.7699378","-88.8010427"
"62856","324","37.9564087","-88.8384565"
"62858","2981","38.8118129","-88.4929504"
"62859","5748","38.0813438","-88.5326987"
"62860","524","38.0413669","-88.7319338"
"62861","128","38.0299454","-88.0138905"
"62862","364","38.2191014","-88.299332"
"62863","10183","38.4158345","-87.8598722"
"62864","24108","38.3304926","-88.9025195"
"62865","2018","37.9721044","-89.0800919"
"62867","521","37.912266","-88.0989458"
